ID,str_exp,TextList,Segmened_text,var
2711,30,"IsDiameterOf(Line(A,B),Circle(O)), Circle(O), Equals(MeasureOf(Angle(B,A,C)),30), Equals(Arc(B,C),arc), Arc(C,D), Find(MeasureOf(Angle(D,A,C)))",IsDiameterOf Line AB Circle O   Circle O  Equals MeasureOf Angle BAC  30  Equals Arc BC arc  Arc CD  Find MeasureOf Angle DAC   ,30
8633,30,"Circle(O), Equals(MeasureOf(Angle(A,C,D)),30), Find(MeasureOf(Angle(A,B,D)))",Circle O  Equals MeasureOf Angle ACD  30  Find MeasureOf Angle ABD   ,30
3066,28,"IsDiameterOf(Line(A,B),Circle(O)), IsChordOf(Perpendicular(Line(C,D),Line(A,B)),Circle($)), Arc(B,C), Equals(MeasureOf(Angle(C,E,A)),28), Find(MeasureOf(Angle(A,B,D)))",IsDiameterOf Line AB Circle O   IsChordOf Perpendicular Line CD Line AB  Circle $   Arc BC  Equals MeasureOf Angle CEA  28  Find MeasureOf Angle ABD   ,28
8688,28,"IsDiameterOf(Line(A,B),Circle(O)), IsChordOf(Perpendicular(Line(C,D),Line(A,B)),Circle($)), Line(B,C), Equals(MeasureOf(Angle(C,E,A)),28), Find(MeasureOf(Angle(A,B,D)))",IsDiameterOf Line AB Circle O   IsChordOf Perpendicular Line CD Line AB  Circle $   Line BC  Equals MeasureOf Angle CEA  28  Find MeasureOf Angle ABD   ,28
152,25,"Equals(MeasureOf(Angle(1)),MeasureOf(Angle(B))), Equals(MeasureOf(Angle(2)),25), Find(MeasureOf(Angle(D)))",Equals MeasureOf Angle 1  MeasureOf Angle B    Equals MeasureOf Angle 2  25  Find MeasureOf Angle D   ,25
9729,25,"Circle(O), Line(A,B), IsChordOf(Line(C,D),Circle($)), Point(H), Equals(MeasureOf(Angle(B,E,C)),25), Find(MeasureOf(Angle(B,A,D)))",Circle O  Line AB  IsChordOf Line CD Circle $   Point H  Equals MeasureOf Angle BEC  25  Find MeasureOf Angle BAD   ,25
1922,24,"LengthOf(Triangle(A,B,C)), Equals(MeasureOf(Angle(C)),90), BisectsAngle(Line(A,E),MeasureOf(Angle(B,A,C))), Perpendicular(Line(B,D),Line(A,E)), Line(A,E), Equals(MeasureOf(Angle(1)),24), Find(MeasureOf(Angle(E,A,B)))",LengthOf Triangle ABC   Equals MeasureOf Angle C  90  BisectsAngle Line AE MeasureOf Angle BAC    Perpendicular Line BD Line AE   Line AE  Equals MeasureOf Angle 1  24  Find MeasureOf Angle EAB   ,24
2960,24,"Circle(O), Equals(MeasureOf(Angle(A)),60), Equals(MeasureOf(Angle(B)),24), Find(MeasureOf(Angle(C)))",Circle O  Equals MeasureOf Angle A  60  Equals MeasureOf Angle B  24  Find MeasureOf Angle C   ,24
5790,24,"LengthOf(Triangle(A,B,C)), Line(A,C), Equals(LengthOf(Line(B,C)),24), Line(A,O), Line(B,O), Parallel(Line(M,N),Line(B,A)), Line(B,C), Find(LengthOf(Triangle(C,M,N)))",LengthOf Triangle ABC   Line AC  Equals LengthOf Line BC  24  Line AO  Line BO  Parallel Line MN Line BA   Line BC  Find LengthOf Triangle CMN   ,24
4550,20,"Equals(LengthOf(Line(A,B)),3,LengthOf(Line(A,C)), Equals(LengthOf(Line(B,C)),4,LengthOf(Line(A,E)), Equals(LengthOf(Line(A,D)),4.5,LengthOf(Line(D,E)), Equals(MeasureOf(Angle(B,A,D)),20), Find(MeasureOf(Angle(C,A,E)))",Equals LengthOf Line AB  3LengthOf Line AC   Equals LengthOf Line BC  4LengthOf Line AE   Equals LengthOf Line AD  4.5LengthOf Line DE   Equals MeasureOf Angle BAD  20  Find MeasureOf Angle CAE   ,20
2626,20,"Circle(O), IsChordOf(Line(A,B),Circle($)), IsChordOf(Line(C,D),Circle($)), Point(P), Equals(MeasureOf(Angle(A,D,C)),20), Find(MeasureOf(Angle(B)))",Circle O  IsChordOf Line AB Circle $   IsChordOf Line CD Circle $   Point P  Equals MeasureOf Angle ADC  20  Find MeasureOf Angle B   ,20
51,20,"Parallel(Line(A,B),Line(C,D)), Equals(MeasureOf(Angle(B)),20), Find(MeasureOf(Angle(C)))",Parallel Line AB Line CD   Equals MeasureOf Angle B  20  Find MeasureOf Angle C   ,20
5968,18,"Quadrilateral(A,B,C,D), IsMidpointOf(Point(P),Line($)), Line(B,D), Line(A,B), Line(C,D), Equals(LengthOf(Line(A,D)),Line(B,C)), Equals(MeasureOf(Angle(P,E,F)),18), Find(MeasureOf(Angle(P,F,E)))",Quadrilateral ABCD  IsMidpointOf Point P Line $   Line BD  Line AB  Line CD  Equals LengthOf Line AD  Line BC   Equals MeasureOf Angle PEF  18  Find MeasureOf Angle PFE   ,18
5793,16,"LengthOf(Triangle(A,B,C)), MeasureOf(Angle(A,B,C)), MeasureOf(Angle(A,C,B)), Parallel(Line(O,D),Line(A,B)), Line(B,C), Parallel(Line(O,E),Line(A,C)), Equals(LengthOf(Line(B,C)),16), Find(LengthOf(Triangle(O,D,E)))",LengthOf Triangle ABC   MeasureOf Angle ABC   MeasureOf Angle ACB   Parallel Line OD Line AB   Line BC  Parallel Line OE Line AC   Equals LengthOf Line BC  16  Find LengthOf Triangle ODE   ,16
9580,15,"IsDiameterOf(Line(A,B),Circle(O)), Equals(MeasureOf(Angle(A,C,D)),15), Find(MeasureOf(Angle(A,B,D)))",IsDiameterOf Line AB Circle O   Equals MeasureOf Angle ACD  15  Find MeasureOf Angle ABD   ,15
9171,15,"Rhombus(A,B,C,D), Equals(LengthOf(Line(A,B)),15), Equals(MeasureOf(Angle(A,D,C)),120), Find(Point(D))",Rhombus ABCD  Equals LengthOf Line AB  15  Equals MeasureOf Angle ADC  120  Find Point D  ,15
305,10,"Equals(MeasureOf(Angle(A,O,B)),30), Point(P), MeasureOf(Angle(A,O,B)), Equals(LengthOf(Line(O,P)),10), Line(O,A), Line(O,B), LengthOf(Triangle(P,Q,R)), PerimeterOf(Polygon($)), Find(PerimeterOf(Polygon($)))",Equals MeasureOf Angle AOB  30  Point P  MeasureOf Angle AOB   Equals LengthOf Line OP  10  Line OA  Line OB  LengthOf Triangle PQR   PerimeterOf Polygon $   Find PerimeterOf Polygon $   ,10
5925,10,"Equals(MeasureOf(Angle(A,O,B)),30), Point(P), MeasureOf(Angle(A,O,B)), Equals(LengthOf(Line(O,P)),10), Point(M), Point(N), Line(O,A), Line(O,B), PerimeterOf(Polygon($)), LengthOf(Triangle(P,M,N))",Equals MeasureOf Angle AOB  30  Point P  MeasureOf Angle AOB   Equals LengthOf Line OP  10  Point M  Point N  Line OA  Line OB  PerimeterOf Polygon $   LengthOf Triangle PMN  ,10
1093,10,"LengthOf(Isosceles(Triangle(A,B,C))), Right(Triangle($)), Equals(MeasureOf(Angle(A)),90), Line(B,D), MeasureOf(Angle(A,B,C)), Perpendicular(Line(D,E),Line(B,C)), Equals(LengthOf(Line(B,C)),10), Find(LengthOf(Triangle(D,E,C)))",LengthOf Isosceles Triangle ABC    Right Triangle $   Equals MeasureOf Angle A  90  Line BD  MeasureOf Angle ABC   Perpendicular Line DE Line BC   Equals LengthOf Line BC  10  Find LengthOf Triangle DEC   ,10
5672,10,"LengthOf(Triangle(A,B,C)), Line(A,B), Equals(LengthOf(Line(B,C)),10), Line(D,E), Find(LengthOf(Triangle(B,C,D)))",LengthOf Triangle ABC   Line AB  Equals LengthOf Line BC  10  Line DE  Find LengthOf Triangle BCD   ,10
726,10,"LengthOf(Triangle(A,B,C)), Equals(MeasureOf(Angle(C)),90), Equals(LengthOf(Line(A,C)),Line(B,C)), Line(A,D), MeasureOf(Angle(B,A,C)), Perpendicular(Line(D,E),Line(A,B)), Equals(LengthOf(Line(A,B)),10), LengthOf(Triangle(D,B,E)), Find(PerimeterOf(Polygon($)))",LengthOf Triangle ABC   Equals MeasureOf Angle C  90  Equals LengthOf Line AC  Line BC   Line AD  MeasureOf Angle BAC   Perpendicular Line DE Line AB   Equals LengthOf Line AB  10  LengthOf Triangle DBE   Find PerimeterOf Polygon $   ,10
4174,10,"IsDiameterOf(Line(A,B),Circle(O)), IsChordOf(Line(A,C),Circle(O)), Line(C,D), Circle(O), Point(C), Line(A,B), Point(D), Equals(MeasureOf(Angle(A,C,D)),120), Equals(LengthOf(Line(B,D)),10), Find(RadiusOf(Circle(O)))",IsDiameterOf Line AB Circle O   IsChordOf Line AC Circle O   Line CD  Circle O  Point C  Line AB  Point D  Equals MeasureOf Angle ACD  120  Equals LengthOf Line BD  10  Find RadiusOf Circle O   ,10
4026,10,"Line(P,A), Line(P,B), Circle(O), Equals(MeasureOf(Angle(A,P,B)),120), Equals(RadiusOf(Circle(O)),10), Find(IsChordOf(Line(A,B),Circle($)))",Line PA  Line PB  Circle O  Equals MeasureOf Angle APB  120  Equals RadiusOf Circle O  10  Find IsChordOf Line AB Circle $   ,10
964,10,"LengthOf(Triangle(A,B,C)), Equals(MeasureOf(Angle(A)),90), Equals(LengthOf(Line(A,B)),Line(A,C)), BisectsAngle(Line(B,D),MeasureOf(Angle(A,B,E))), Perpendicular(Line(D,E),Line(B,C)), Equals(LengthOf(Line(B,C)),10), Find(LengthOf(Triangle(D,E,C)))",LengthOf Triangle ABC   Equals MeasureOf Angle A  90  Equals LengthOf Line AB  Line AC   BisectsAngle Line BD MeasureOf Angle ABE    Perpendicular Line DE Line BC   Equals LengthOf Line BC  10  Find LengthOf Triangle DEC   ,10
5927,10,"Perpendicular(Line(O,A),Line(O,B)), Line(M,C), Line(M,D), Equals(LengthOf(Line(M,D)),5), Equals(LengthOf(Line(M,C)),7), Equals(LengthOf(Line(C,D)),10), Point(M), Point(E), Line(O,A), Line(O,B), Point(F)",Perpendicular Line OA Line OB   Line MC  Line MD  Equals LengthOf Line MD  5  Equals LengthOf Line MC  7  Equals LengthOf Line CD  10  Point M  Point E  Line OA  Line OB  Point F ,10
9145,10,"Rhombus(A,B,C,D), Equals(MeasureOf(Angle(B,A,D)),120), Equals(LengthOf(Line(B,C)),10), LengthOf(Line(A,C))",Rhombus ABCD  Equals MeasureOf Angle BAD  120  Equals LengthOf Line BC  10  LengthOf Line AC  ,10
119,9,"Congruent(Triangle(A,B,C),LengthOf(Triangle(D,C,B))), Point(A), Point(B), Point(D), Point(C), Equals(LengthOf(Line(A,B)),7), Equals(LengthOf(Line(B,C)),12), Equals(LengthOf(Line(A,C)),9), Find(Equals(LengthOf(Line(B,D)),()))",Congruent Triangle ABC LengthOf Triangle DCB    Point A  Point B  Point D  Point C  Equals LengthOf Line AB  7  Equals LengthOf Line BC  12  Equals LengthOf Line AC  9  Find Equals LengthOf Line BD      ,9
5490,8,"Point(B), Find(LengthOf(Line(B,M)))",Point B  Find LengthOf Line BM   ,8
5808,8,"LengthOf(Triangle(A,B,C)), IntersectAt(MeasureOf(Angle(A,B,C)),MeasureOf(Angle(A,C,B)),Point(E)), Line(M,N), Point(E), Line(B,C), Line(A,B), Line(A,C), Line(B,M), Equals(LengthOf(Line(C,N)),8)",LengthOf Triangle ABC   IntersectAt MeasureOf Angle ABC  MeasureOf Angle ACB  Point E   Line MN  Point E  Line BC  Line AB  Line AC  Line BM  Equals LengthOf Line CN  8 ,8
45,8,"LengthOf(Triangle(A,B,C)), Equals(MeasureOf(Angle(A,B,C)),45), Equals(LengthOf(Line(A,C)),8), HeightOf(Polygon($)), Line(A,D), Line(B,E), Find(LengthOf(Line(B,F)))",LengthOf Triangle ABC   Equals MeasureOf Angle ABC  45  Equals LengthOf Line AC  8  HeightOf Polygon $   Line AD  Line BE  Find LengthOf Line BF   ,8
5928,8,"Circle(O), IsDiameterOf(Line(A,B),Circle(O)), Equals(LengthOf(Line(A,B)),8), Line(A,C), Line(C,D), Line(A,B), Find(Line(D,M))",Circle O  IsDiameterOf Line AB Circle O   Equals LengthOf Line AB  8  Line AC  Line CD  Line AB  Find Line DM  ,8
5547,8,"InscribedIn(Triangle(A,B,C),Circle(O)), Equals(MeasureOf(Angle(B,A,C)),30), Equals(LengthOf(Line(B,C)),8), Find(RadiusOf(Circle(O)))",InscribedIn Triangle ABC Circle O   Equals MeasureOf Angle BAC  30  Equals LengthOf Line BC  8  Find RadiusOf Circle O   ,8
131,8,"BisectsAngle(Line(A,C),MeasureOf(Angle(B,A,D))), Equals(MeasureOf(Angle(B)),MeasureOf(Angle(D))), Equals(LengthOf(Line(A,B)),8), Find(LengthOf(Line(A,D)))",BisectsAngle Line AC MeasureOf Angle BAD    Equals MeasureOf Angle B  MeasureOf Angle D    Equals LengthOf Line AB  8  Find LengthOf Line AD   ,8
5809,8,"LengthOf(Triangle(A,B,C)), BisectsAngle(Line(B,E),MeasureOf(Angle(A,B,C))), BisectsAngle(Line(C,E),IntersectAt(MeasureOf(Angle(A,C,B)),Line(B,E),Line(C,E),Point(E))), SinOf(g), Point(E), Parallel(Line(M,N),Line(B,C)), Line(A,B), Point(M), Line(A,C), Point(N), Equals(LengthOf(Line(M,N)),8), Find(Line(C,N))",LengthOf Triangle ABC   BisectsAngle Line BE MeasureOf Angle ABC    BisectsAngle Line CE IntersectAt MeasureOf Angle ACB  Line BE Line CE Point E    SinOf g  Point E  Parallel Line MN Line BC   Line AB  Point M  Line AC  Point N  Equals LengthOf Line MN  8  Find Line CN  ,8
1138,8,"LengthOf(Triangle(A,B,C)), Equals(MeasureOf(Angle(A)),90), Equals(LengthOf(Line(A,B)),Line(A,C)), BisectsAngle(Line(B,D),MeasureOf(Angle(A,B,C))), Line(A,C), Point(D), Perpendicular(Line(D,E),Line(B,C)), Point(E), PerimeterOf(Polygon($)), Equals(LengthOf(Triangle(C,D,E)),8), Line(B,C)",LengthOf Triangle ABC   Equals MeasureOf Angle A  90  Equals LengthOf Line AB  Line AC   BisectsAngle Line BD MeasureOf Angle ABC    Line AC  Point D  Perpendicular Line DE Line BC   Point E  PerimeterOf Polygon $   Equals LengthOf Triangle CDE  8  Line BC ,8
3962,7,"Line(P,A), Line(P,B), Circle(O), Point(A), Point(B), Line(A,B), Equals(MeasureOf(Angle(A,P,B)),60), Equals(LengthOf(Line(A,B)),7), Find(LengthOf(Line(P,A)))",Line PA  Line PB  Circle O  Point A  Point B  Line AB  Equals MeasureOf Angle APB  60  Equals LengthOf Line AB  7  Find LengthOf Line PA   ,7
5283,7,"Congruent(Triangle(A,B,C),LengthOf(Triangle(A,D,E))), Equals(LengthOf(Line(A,B)),5), Equals(LengthOf(Line(B,C)),7), Equals(LengthOf(Line(A,C)),6), Find(LengthOf(Line(D,E)))",Congruent Triangle ABC LengthOf Triangle ADE    Equals LengthOf Line AB  5  Equals LengthOf Line BC  7  Equals LengthOf Line AC  6  Find LengthOf Line DE   ,7
632,7,"LengthOf(Triangle(A,B,C)), Equals(LengthOf(Line(A,C)),Line(B,C)), Equals(MeasureOf(Angle(C)),90), BisectsAngle(Line(A,D),MeasureOf(Angle(C,A,B))), Line(B,C), Angle(C,A,B), Perpendicular(Line(D,E),Line(A,B)), Point(E), Equals(LengthOf(Line(A,C)),7), LengthOf(Line(B,D)), Find(LengthOf(Line(D,E)))",LengthOf Triangle ABC   Equals LengthOf Line AC  Line BC   Equals MeasureOf Angle C  90  BisectsAngle Line AD MeasureOf Angle CAB    Line BC  Angle CAB  Perpendicular Line DE Line AB   Point E  Equals LengthOf Line AC  7  LengthOf Line BD   Find LengthOf Line DE   ,7
969,7,"LengthOf(Line(B,P))",LengthOf Line BP  ,7
9212,6,"Rhombus(A,B,C,D), Equals(MeasureOf(Angle(D,A,B)),60), Equals(Line(B,D),6), Find(SideOf(Rhombus($)))",Rhombus ABCD  Equals MeasureOf Angle DAB  60  Equals Line BD 6  Find SideOf Rhombus $   ,6
299,6,"LengthOf(Triangle(A,B,C)), Equals(MeasureOf(Angle(C)),90), Equals(LengthOf(Line(A,C)),Line(B,C)), BisectsAngle(Line(A,D),MeasureOf(Angle(C,A,B))), Line(B,C), Point(D), Perpendicular(Line(D,E),Line(A,B)), Equals(LengthOf(Line(A,B)),6), Find(LengthOf(Triangle(D,E,B)))",LengthOf Triangle ABC   Equals MeasureOf Angle C  90  Equals LengthOf Line AC  Line BC   BisectsAngle Line AD MeasureOf Angle CAB    Line BC  Point D  Perpendicular Line DE Line AB   Equals LengthOf Line AB  6  Find LengthOf Triangle DEB   ,6
9213,6,"Equals(SideOf(Rhombus(A,B,C,D)),6), Equals(MeasureOf(Angle(A,B,C)),60), Find(Line(A,C))",Equals SideOf Rhombus ABCD  6  Equals MeasureOf Angle ABC  60  Find Line AC  ,6
9163,6,"Equals(SideOf(Rhombus($)),6), Equals(Angle($),60)",Equals SideOf Rhombus $  6  Equals Angle $ 60 ,6
9578,6,"Circle(O), Circle($), LengthOf(Triangle(A,B,C)), Equals(MeasureOf(Angle(A)),30), Equals(LengthOf(Line(B,C)),6), Find(RadiusOf(Circle(O)))",Circle O  Circle $  LengthOf Triangle ABC   Equals MeasureOf Angle A  30  Equals LengthOf Line BC  6  Find RadiusOf Circle O   ,6
5671,6,"Point(P), MeasureOf(Angle(A,O,B)), Line(O,A), Line(O,B), Find(LengthOf(Triangle(P,M,N)))",Point P  MeasureOf Angle AOB   Line OA  Line OB  Find LengthOf Triangle PMN   ,6
5910,6,"UseTheorem(Xiao_Ming), Equilateral(Triangle($)), Find(Line(B,P))",UseTheorem Xiao_Ming  Equilateral Triangle $   Find Line BP  ,6
9215,6,"Rhombus(A,B,C,D), Equals(MeasureOf(Angle(A,B,C)),60), Equals(LengthOf(Line(A,C)),6), Find(LengthOf(Line(A,B)))",Rhombus ABCD  Equals MeasureOf Angle ABC  60  Equals LengthOf Line AC  6  Find LengthOf Line AB   ,6
123,6,"LengthOf(Triangle(A,B,C)), Equals(MeasureOf(Angle(C)),90), Equals(LengthOf(Line(A,C)),Line(B,C)), BisectsAngle(Line(A,D),MeasureOf(Angle(C,A,B))), Line(B,C), Angle(C,A,B), Perpendicular(Line(D,E),Line(A,B)), Equals(LengthOf(Line(A,B)),6), Find(LengthOf(Triangle(D,B,E)))",LengthOf Triangle ABC   Equals MeasureOf Angle C  90  Equals LengthOf Line AC  Line BC   BisectsAngle Line AD MeasureOf Angle CAB    Line BC  Angle CAB  Perpendicular Line DE Line AB   Equals LengthOf Line AB  6  Find LengthOf Triangle DBE   ,6
3661,6,"Triangle(A,B,C), Triangle($), Circle(O), Equals(MeasureOf(Angle(A,C,B)),30), Equals(LengthOf(Line(A,B)),6), Find(RadiusOf(Circle(O)))",Triangle ABC  Triangle $  Circle O  Equals MeasureOf Angle ACB  30  Equals LengthOf Line AB  6  Find RadiusOf Circle O   ,6
5768,6,"Triangle($), Equals(PerimeterOf(Triangle($)),6)",Triangle $  Equals PerimeterOf Triangle $  6 ,6
3825,5,"Equals(RadiusOf(Circle(O)),5), Perpendicular(Line(l),Line(O,A)), Equals(Line(l),\tan), Circle(O), Line(O,A)",Equals RadiusOf Circle O  5  Perpendicular Line l Line OA   Equals Line l \tan  Circle O  Line OA ,5
5553,5,"Equals(RadiusOf(Circle(O)),5), LengthOf(Triangle(A,B,C)), Triangle($), Circle(O), Line(C,D), Perpendicular(Point(C),Point(D)), Equals(LengthOf(Line(C,D)),3), Equals(LengthOf(Line(A,C)),6), Find(LengthOf(Line(B,C)))",Equals RadiusOf Circle O  5  LengthOf Triangle ABC   Triangle $  Circle O  Line CD  Perpendicular Point C Point D   Equals LengthOf Line CD  3  Equals LengthOf Line AC  6  Find LengthOf Line BC   ,5
4254,5,"Equals(RadiusOf(Circle(O)),5), Equals(Line(l),\tan), Circle(O), Find(Line(l))",Equals RadiusOf Circle O  5  Equals Line l \tan  Circle O  Find Line l  ,5
4333,5,"Line(P,A), Line(P,B), Equals(LengthOf(Line(A,P)),5), Find(LengthOf(Line(B,P)))",Line PA  Line PB  Equals LengthOf Line AP  5  Find LengthOf Line BP   ,5
5562,5,"LengthOf(Triangle(A,B,C)), Equals(LengthOf(Line(A,B)),4), Equals(LengthOf(Line(A,C)),2), Equals(LengthOf(Line(B,C)),5), IsCentroidOf(Point(I),LengthOf(Triangle(A,B,C))), MeasureOf(Angle(B,A,C)), Point(I), Find(PerimeterOf(Polygon($)))",LengthOf Triangle ABC   Equals LengthOf Line AB  4  Equals LengthOf Line AC  2  Equals LengthOf Line BC  5  IsCentroidOf Point I LengthOf Triangle ABC    MeasureOf Angle BAC   Point I  Find PerimeterOf Polygon $   ,5
5930,5,"LengthOf(Triangle(A,B,C)), IsMidpointOf(Point(E),Line(A,C)), Line(A,D), Line(B,C), Equals(LengthOf(Line(A,D)),5), Find(Line(C,P))",LengthOf Triangle ABC   IsMidpointOf Point E Line AC   Line AD  Line BC  Equals LengthOf Line AD  5  Find Line CP  ,5
8928,5,"IsChordOf(Line(A,B),Circle(O)), IsChordOf(Perpendicular(Line(C,D),Line(A,B)),Circle($)), Circle($), MeasureOf(Angle(O,C,D)), Circle(O), Point(P), Equals(LengthOf(Line(A,P)),5), Find(LengthOf(Line(B,P)))",IsChordOf Line AB Circle O   IsChordOf Perpendicular Line CD Line AB  Circle $   Circle $  MeasureOf Angle OCD   Circle O  Point P  Equals LengthOf Line AP  5  Find LengthOf Line BP   ,5
9165,5,"Rhombus(A,B,C,D), Equals(LengthOf(Line(A,B)),5), Equals(MeasureOf(Angle(B)),60), LengthOf(Line(A,C))",Rhombus ABCD  Equals LengthOf Line AB  5  Equals MeasureOf Angle B  60  LengthOf Line AC  ,5
125,4,"Congruent(Triangle(A,B,C),LengthOf(Triangle(B,A,D))), Point(A), Point(B), Point(C), Point(D), Equals(LengthOf(Line(A,B)),6), Equals(LengthOf(Line(B,D)),5), Equals(LengthOf(Line(A,D)),4), Find(LengthOf(Line(B,C)))",Congruent Triangle ABC LengthOf Triangle BAD    Point A  Point B  Point C  Point D  Equals LengthOf Line AB  6  Equals LengthOf Line BD  5  Equals LengthOf Line AD  4  Find LengthOf Line BC   ,4
4994,4,"Perpendicular(Line(A,B),Line(B,C)), Perpendicular(Line(C,D),Line(B,C)), Parallel(Line(A,D),Line(B,C)), Equals(LengthOf(Line(A,B)),3), Equals(LengthOf(Line(A,D)),4), Find(LengthOf(Line(B,C)))",Perpendicular Line AB Line BC   Perpendicular Line CD Line BC   Parallel Line AD Line BC   Equals LengthOf Line AB  3  Equals LengthOf Line AD  4  Find LengthOf Line BC   ,4
9217,4,"Line(B,D), Rhombus(A,B,C,D), Perpendicular(Line(P,E),Line(A,B)), Equals(LengthOf(Line(P,E)),4), Find(Line(B,C))",Line BD  Rhombus ABCD  Perpendicular Line PE Line AB   Equals LengthOf Line PE  4  Find Line BC  ,4
9434,3,"Parallelogram(A,B,C,D), Equals(LengthOf(Line(A,D)),Mul(Line(A,B),2)), BisectsAngle(Line(C,E),MeasureOf(Angle(B,C,D))), Line(A,D), SideOf(Regular(Polygon($))), Point(E), Equals(LengthOf(Line(A,E)),3), Find(LengthOf(Line(A,B)))",Parallelogram ABCD  Equals LengthOf Line AD  Mul Line AB 2   BisectsAngle Line CE MeasureOf Angle BCD    Line AD  SideOf Regular Polygon $    Point E  Equals LengthOf Line AE  3  Find LengthOf Line AB   ,3
4323,3,"LengthOf(Triangle(A,B,C)), Equals(MeasureOf(Angle(A,C,B)),90), Equals(LengthOf(Line(A,C)),3), Equals(LengthOf(Line(B,C)),4), Circle($), Line(B,C), Find(RadiusOf(Circle($)))",LengthOf Triangle ABC   Equals MeasureOf Angle ACB  90  Equals LengthOf Line AC  3  Equals LengthOf Line BC  4  Circle $  Line BC  Find RadiusOf Circle $   ,3
8517,3,"Point(A), Point(B), Point(C), Circle(O), Equals(MeasureOf(Angle(C)),30), Equals(LengthOf(Circle(O)),3), Find(LengthOf(Line(A,B)))",Point A  Point B  Point C  Circle O  Equals MeasureOf Angle C  30  Equals LengthOf Circle O  3  Find LengthOf Line AB   ,3
2648,3,"IsChordOf(Line(A,B),Circle(O)), IsChordOf(Line(C,D),Circle(O)), IsDiameterOf(Perpendicular(Line(A,B),Line(C,D)),Circle(O)), IsDiameterOf(Line(B,E),Circle(O)), Equals(LengthOf(Line(A,C)),3), Find(LengthOf(Line(D,E)))",IsChordOf Line AB Circle O   IsChordOf Line CD Circle O   IsDiameterOf Perpendicular Line AB Line CD  Circle O   IsDiameterOf Line BE Circle O   Equals LengthOf Line AC  3  Find LengthOf Line DE   ,3
1639,3,"Equals(MeasureOf(Angle(1)),MeasureOf(Angle(2))), Equals(LengthOf(Line(A,C)),Line(A,D)), Equals(MeasureOf(Angle(C)),MeasureOf(Angle(D))), Equals(LengthOf(Line(A,B)),4), Equals(LengthOf(Line(B,C)),3), Equals(LengthOf(Line(A,C)),2), Find(LengthOf(Line(D,E)))",Equals MeasureOf Angle 1  MeasureOf Angle 2    Equals LengthOf Line AC  Line AD   Equals MeasureOf Angle C  MeasureOf Angle D    Equals LengthOf Line AB  4  Equals LengthOf Line BC  3  Equals LengthOf Line AC  2  Find LengthOf Line DE   ,3
5922,3,"Quadrilateral(A,B,C,D), Equals(LengthOf(Line(A,B)),2), Equals(LengthOf(Line(B,C)),3), Circle(A), Circle(D), Line(B,C), Find(Line(P,F))",Quadrilateral ABCD  Equals LengthOf Line AB  2  Equals LengthOf Line BC  3  Circle A  Circle D  Line BC  Find Line PF  ,3
3946,3,"IsDiameterOf(Line(A,B),Circle(O)), IsChordOf(Line(A,C),Circle($)), Line(A,B), Equals(Angle($),30), Equals(LengthOf(Line(A,C)),3), Equals(Line(C,D),\tan), Circle(O), Point(C), Point(D), Find(LengthOf(Line(C,D)))",IsDiameterOf Line AB Circle O   IsChordOf Line AC Circle $   Line AB  Equals Angle $ 30  Equals LengthOf Line AC  3  Equals Line CD \tan  Circle O  Point C  Point D  Find LengthOf Line CD   ,3
9148,3,"Line(A,C), Rhombus(A,B,C,D), Perpendicular(Line(P,E),Line(A,B)), Point(E), Perpendicular(Line(P,F),Line(A,D)), Point(F), Equals(LengthOf(Line(P,F)),3), Find(Line(A,B))",Line AC  Rhombus ABCD  Perpendicular Line PE Line AB   Point E  Perpendicular Line PF Line AD   Point F  Equals LengthOf Line PF  3  Find Line AB  ,3
